source,target,weight
vanilla,spinach,17
vanilla,basil,5
vanilla,oregano,3
vanilla,pork,6
vanilla,thyme,5
vanilla,tortilla,8
vanilla,soy lecithin,2
vanilla,pignoli,1
vanilla,wonton,4
vanilla,sago,2
vanilla,mirin,2
vanilla,couscous,6
vanilla,piloncillo cone,2
vanilla,kitchen bouquet,1
vanilla,shallot,1
vanilla,truffle,3
vanilla,hass,2
vanilla,plantain,8
vanilla,muesli,8
vanilla,besan,1
vanilla,parchment paper,13
vanilla,bay,4
vanilla,bagel,5
vanilla,erythritol,15
vanilla,amaretti,4
vanilla,fructose,5
vanilla,copha,7
vanilla,teff,9
vanilla,gluten,4
vanilla,pawpaw,2
vanilla,suet,6
vanilla,cassava,2
vanilla,tarragon,1
vanilla,persimmon,1
vanilla,macaroni,1
vanilla,masa harina,1
vanilla,fleur sel,4
vanilla,swede,1
vanilla,clam,1
vanilla,pandan,2
vanilla,hyssop,1
vanilla,curry,4
vanilla,lentil,5
vanilla,angelica,1
vanilla,dragee,2
vanilla,sake,1
vanilla,ricotta,5
vanilla,lychee,1
vanilla,clementine,5
vanilla,cucumber,3
vanilla,fennel,1
vanilla,turmeric,1
vanilla,gorgonzola,1
vanilla,courgette,2
vanilla,bread,2
vanilla,roll,1
vanilla,chive,1
vanilla,blossom,3
vanilla,mahleb,1
vanilla,grit,1
vanilla,weetabix,1
vanilla,pie filling,1
vanilla,stem,1
vanilla,alfalfa,1
vanilla,chard,2
vanilla,salmon,1
vanilla,pisco,1
vanilla,absinthe,1
vanilla,lettuce,1
vanilla,hominy,1
vanilla,lamb,1
vanilla,leave,1
vanilla,dried kasha,1
vanilla,boudoir biscuit,1
vanilla,cherimoya,1
vanilla,tuna,1
vanilla,radish,2
vanilla,habanero,1
vanilla,jaggery,3
vanilla,chayote,1
broth,cheese,6584
broth,marsala,48
broth,floret,478
broth,marjoram,411
broth,nut,2480
broth,oregano,2385
broth,pea,1695
broth,savory,87
broth,broccoli,604
broth,bay,2361
broth,cumin,3091
broth,spice,409
broth,thyme,3891
broth,cucumber,195
broth,dill,594
broth,white,1129
broth,brandy,127
broth,liver,56
broth,paprika,1435
broth,breast,3844
broth,chile,520
broth,lime,1323
broth,shrimp,1049
broth,tarragon,391
broth,currant,76
broth,ginger,1772
broth,scallion,999
broth,bean,3653
broth,salsa,543
broth,top,69
broth,pastry,64
broth,spinach,1081
broth,beef,1230
broth,pork,852
broth,bacon,1485
broth,kielbasa,181
broth,leek,842
broth,mayonnaise,190
broth,potato,3439
broth,mustard,944
broth,sherry,607
broth,creme,87
broth,whip,200
broth,apple,794
broth,wheat,184
broth,basil,2482
broth,head,128
broth,pasta,1596
broth,rosemary,1190
broth,shallot,1276
broth,sage,2259
broth,squash,42
broth,queso,52
broth,chinese,31
broth,lettuce,142
broth,tortilla,335
broth,curry,983
broth,pumpkin,261
broth,couscous,363
broth,ground,5233
broth,paste,1204
broth,style,195
broth,msg,30
broth,eel,147
broth,ngo,87
broth,papaya,12
broth,cinnamon,553
broth,flake,1815
broth,ketchup,247
broth,vinegar,317
broth,coriander,65
broth,meat,132
broth,clam,128
broth,mussel,77
broth,scallop,110
broth,turkey,306
broth,leaf,844
broth,pecan,194
broth,avocado,373
broth,fillet,178
broth,mix,329
broth,red,1867
broth,bamboo shoot,123
broth,cayenne,384
broth,farm,28
broth,linguine,219
broth,masa harina,40
broth,okra,128
broth,matzo meal,17
broth,parsnip,203
broth,fennel,202
broth,herb,141
broth,lentil,560
broth,seasoning,589
broth,noodle,91
broth,gorgonzola,41
broth,tomatillo,12
broth,asparagus,390
broth,turmeric,331
broth,stem,48
broth,wonton,65
broth,goose,6
broth,jelly,10
broth,prune,37
broth,shortening,119
broth,orange,334
broth,yeast,90
broth,chive,646
broth,cherry,61
broth,piece,202
broth,chervil,21
broth,chard,104
broth,lobster,22
broth,tuna,77
broth,plantain,27
broth,yucca root,7
broth,masala,94
broth,artichoke,49
broth,crouton,113
broth,pancetta,114
broth,prosciutto,167
broth,macaroni,177
broth,brussels,60
broth,sprout,45
broth,heart,248
broth,cannellini,31
broth,halibut,11
broth,snapper,4
broth,endive,11
broth,escarole,97
broth,rabbit,6
broth,tea,103
broth,lamb,219
broth,tail,43
broth,baby,202
broth,fontina,8
broth,quinoa,220
broth,puree,129
broth,chutney,27
broth,date,42
broth,mandarin,18
broth,banana,46
broth,radish,81
broth,beer,230
broth,melon,7
broth,cut,110
broth,cod,49
broth,pimento,60
broth,ale,318
broth,kohlrabi,4
broth,leave,339
broth,dough,34
broth,cognac,61
broth,miso,55
broth,catsup,29
broth,molasse,92
broth,oat,73
broth,colby,80
broth,bok choy,122
broth,barley,206
broth,spaghetti,310
broth,sorrel,6
broth,bouillon,60
broth,caper,277
broth,tender,51
broth,caul,276
broth,bisquick,39
broth,cardamom,38
broth,olive,480
broth,tamari,75
broth,kumquat,10
broth,turnip,138
broth,stuffing,35
broth,fettuccine,107
broth,sweetener,5
broth,vermouth,127
broth,plum,375
broth,trout,6
broth,beet,68
broth,penne,68
broth,fructose,1
broth,smoke,72
broth,anchovy,8
broth,tapioca,18
broth,salmon,89
broth,cider,226
broth,purpose dinner batter,1
broth,oleo,13
broth,way,128
broth,pista,37
broth,sultana,7
broth,crab,67
broth,hominy,113
broth,sauerkraut,87
broth,semolina,2
broth,soda,91
broth,ahi,28
broth,mirin,55
broth,swede,2
broth,polenta,52
broth,oelek,24
broth,bourbon,38
broth,bread,4
broth,jicama,7
broth,dumpling,2
broth,gluten,3
broth,pernod,6
broth,mirepoix,3
broth,treacle,1
broth,fry,16
broth,comino,2
broth,baguette,79
broth,chocolate,25
broth,sake,47
broth,tasso,9
broth,bouquet garni,19
broth,duck,46
broth,nectarine,2
broth,anise,44
broth,quahog,1
broth,grit,76
broth,coffee,15
broth,gruyere,39
broth,dried kasha,13
broth,bottom,5
broth,pierogi,2
broth,gum,25
broth,almond,10
broth,feta,35
broth,rotel,81
broth,quail,9
broth,vodka,20
broth,parchment paper,6
broth,arrowroot,31
broth,arugula,45
broth,morel,12
broth,demi glace,3
broth,kiwi,8
broth,recaito,3
broth,parmigiano,26
broth,mortadella,3
broth,tempeh,18
broth,hash brown,39
broth,blossom,1
broth,celeriac,11
broth,cucuzza,1
broth,habanero,4
broth,lox,2
broth,epazote,20
broth,wasabi,8
broth,pak choi,2
broth,farina,2
broth,chayote,9
broth,fig,30
broth,nicoise,4
broth,provence,3
broth,rhubarb,2
broth,nam pla,5
broth,muffin,10
broth,starch,25
broth,kahlua,4
broth,essence,1
broth,kitchen bouquet,15
broth,marnier,7
broth,hass,19
broth,ketjap manis,1
broth,liquid,3
broth,amaretto,2
broth,lovage,4
broth,sorghum,6
broth,medium cheddar,4
broth,radiatore,6
broth,agar,2
broth,miniature phyllo cup,1
broth,galangal,14
broth,edamame,30
broth,yoghurt,5
broth,screwpine,1
broth,harissa,22
broth,capsicum,9
broth,sumaq,1
broth,dog,1
broth,choy sum,3
broth,navel,12
broth,stock,5
broth,mirliton,6
broth,sec,5
broth,tangerine,3
broth,mozzarella,4
broth,cantaloupe,3
broth,pico gallo,12
broth,jerk,1
broth,picante,1
broth,tripe,4
broth,seitan,24
broth,quark,2
broth,fleur sel,2
broth,scape,2
broth,bagel,1
broth,fruit,2
broth,squid,9
broth,dolcelatte,1
broth,roast,10
broth,crust,3
broth,amaranth,2
broth,pheasant,10
broth,pickle,5
broth,quince,1
broth,caviar,2
broth,ricotta,3
broth,nori,7
broth,carob chip,1
broth,suet,1
broth,bocconcini,3
broth,purslane,1
broth,apricot,13
broth,swordfish,4
broth,zinfandel,3
broth,crawfish,8
broth,veal,3
broth,sazon goya con culantro y achiote,2
broth,hyssop,1
broth,dip,1
broth,calvados,12
broth,truffle,2
broth,salsify,2
broth,curacao,1
broth,funghi porcini,7
broth,liqueur,2
broth,radicchio,1
broth,mizuna,1
broth,absinthe,1
broth,pesto,3
broth,marinade,1
broth,sofrito,2
broth,armagnac,3
broth,roll,3
broth,marmalade,2
broth,' n,1
broth,jambalaya,1
broth,abalone,1
broth,cookie,1
broth,panir,1
broth,kamaboko,1
broth,mince,1
broth,jaggery,1
broth,frisee,1
broth,vegan parmesan,1
broth,vegetable marrow,1
broth,cassava,3
broth,hing,2
broth,mascarpone,3
broth,berbere,3
broth,guava,1
broth,speck,1
broth,rapini,2
broth,bruschetta,1
broth,rocket,1
broth,grouper,1
broth,stevia,5
broth,calabaza,3
broth,aubergine,2
broth,halushky,1
broth,lotus,1
broth,kumara,1
broth,don flavor enhancer sodium,1
broth,umeboshi,1
broth,flower,1
broth,erythritol,1
broth,courgette,1
broth,blood,1
cheese,marsala,74
cheese,baguette,679
cheese,basil,11462
cheese,oregano,9031
cheese,yeast,999
cheese,pork,1458
cheese,paprika,3828
cheese,potato,7468
cheese,beef,10439
cheese,ketchup,1084
cheese,shortening,388
cheese,broccoli,2256
cheese,nut,7060
cheese,sage,4722
cheese,asparagus,1085
cheese,chive,2439
cheese,dill,1967
cheese,fettuccine,580
cheese,salmon,403
cheese,apple,1684
cheese,white,2252
cheese,rosemary,1849
cheese,scallion,1860
cheese,breast,6625
cheese,flake,4319
cheese,pea,2458
cheese,sherry,452
cheese,thyme,4264
cheese,mayonnaise,7311
cheese,muffin,403
cheese,mustard,6114
cheese,avocado,1888
cheese,plum,1414
cheese,top,189
cheese,lime,1887
cheese,dough,332
cheese,shrimp,1780
cheese,spinach,5997
cheese,pastry,819
cheese,caul,980
cheese,curry,526
cheese,ginger,309
cheese,chutney,45
cheese,floret,1219
cheese,parsnip,115
cheese,lettuce,3790
cheese,bean,5851
cheese,cumin,4370
cheese,salsa,4117
cheese,fontina,118
cheese,leave,843
cheese,red,4090
cheese,leaf,2819
cheese,pickle,304
cheese,cucumber,1422
cheese,olive,5165
cheese,cinnamon,913
cheese,paste,2927
cheese,tuna,1175
cheese,fat free parmesan,3
cheese,tortilla,2158
cheese,macaroni,2389
cheese,coriander,180
cheese,penne,478
cheese,couscous,189
cheese,vermouth,180
cheese,colby,539
cheese,spaghetti,1699
cheese,lamb,382
cheese,oat,397
cheese,beet,147
cheese,fillet,724
cheese,head,404
cheese,radish,402
cheese,favorite fat free cheddar,1
cheese,cayenne,740
cheese,bacon,7025
cheese,cider,461
cheese,wheat,1108
cheese,soda,780
cheese,bay,1570
cheese,kitchen bouquet,13
cheese,ground,12375
cheese,style,689
cheese,seasoning,379
cheese,marjoram,563
cheese,mix,1208
cheese,turkey,547
cheese,pasta,7790
cheese,squash,131
cheese,tea,310
cheese,heart,1592
cheese,gorgonzola,305
cheese,queso,154
cheese,beer,675
cheese,chile,990
cheese,masa harina,53
cheese,vinegar,900
cheese,linguine,792
cheese,vegetable marrow,4
cheese,shallot,2145
cheese,way,272
cheese,hash brown,625
cheese,brandy,209
cheese,coffee,143
cheese,lady savoiardi,2
cheese,roll,19
cheese,caper,766
cheese,grit,290
cheese,harissa,22
cheese,marnier,34
cheese,pecan,831
cheese,ngo,187
cheese,lentil,263
cheese,artichoke,293
cheese,snapper,7
cheese,savory,72
cheese,gruyere,245
cheese,puree,520
cheese,vodka,117
cheese,whip,1203
cheese,cognac,73
cheese,scallop,210
cheese,ladyfinger,140
cheese,mascarpone,55
cheese,morel,12
cheese,sprout,175
cheese,stuffing,64
cheese,orange,601
cheese,crab,310
cheese,herb,666
cheese,prosciutto,997
cheese,bisquick,376
cheese,polenta,205
cheese,farm,74
cheese,crouton,609
cheese,chocolate,198
cheese,farina,7
cheese,tarragon,577
cheese,sauerkraut,471
cheese,truffle,11
cheese,anise,20
cheese,clam,148
cheese,kiwi,52
cheese,mussel,43
cheese,veal,3
cheese,fennel,291
cheese,baby,501
cheese,noodle,369
cheese,capsicum,244
cheese,amaretto,37
cheese,meat,217
cheese,catsup,136
cheese,pimento,304
cheese,hominy,80
cheese,feta,201
cheese,sorrel,8
cheese,turmeric,128
cheese,spice,340
cheese,cherry,186
cheese,mesclun,23
cheese,radicchio,78
cheese,cut,179
cheese,liqueur,27
cheese,piece,362
cheese,chard,212
cheese,lobster,43
cheese,cannellini,37
cheese,ale,360
cheese,bagel,124
cheese,date,85
cheese,wonton,243
cheese,navel,16
cheese,melon,27
cheese,barley,101
cheese,pancetta,486
cheese,epazote,35
cheese,anchovy,119
cheese,leek,970
cheese,worcestershire,1
cheese,cod,107
cheese,currant,75
cheese,cardamom,35
cheese,crust,21
cheese,msg,18
cheese,fry,88
cheese,banana,270
cheese,liver,39
cheese,arugula,401
cheese,roast,20
cheese,rabbit,8
cheese,dip,31
cheese,quinoa,151
cheese,masala,83
cheese,panir,19
cheese,quail,5
cheese,brussels,106
cheese,crawfish,16
cheese,oleo,60
cheese,smoke,130
cheese,salad,8
cheese,kielbasa,169
cheese,squid,19
cheese,pumpkin,339
cheese,yoghurt,44
cheese,mandarin,89
cheese,marshmallow,55
cheese,medium cheddar,69
cheese,tail,101
cheese,mince,2
cheese,kohlrabi,12
cheese,tamari,27
cheese,semolina,44
cheese,caviar,7
cheese,lox,10
cheese,ahi,68
cheese,okra,23
cheese,tender,70
cheese,halibut,21
cheese,chervil,44
cheese,aubergine,56
cheese,courgette,99
cheese,picante,9
cheese,rotel,221
cheese,berbere,4
cheese,tapioca,17
cheese,escarole,103
cheese,mortadella,77
cheese,creme,281
cheese,jicama,37
cheese,pesto,76
cheese,kirsch,33
cheese,pista,114
cheese,jelly,14
cheese,molasse,90
cheese,recaito,6
cheese,pernod,13
cheese,sec,22
cheese,bouillon,131
cheese,pico gallo,114
cheese,bok choy,6
cheese,perch,4
cheese,ajwain,2
cheese,purpose dinner batter,4
cheese,bread,153
cheese,grouper,3
cheese,matzo meal,16
cheese,kahlua,44
cheese,quark,21
cheese,weetabix,1
cheese,celeriac,17
cheese,parmigiano,57
cheese,oelek,15
cheese,mozzarella,87
cheese,tomatillo,32
cheese,monosodium glutamate,1
cheese,bouquet garni,15
cheese,endive,82
cheese,eel,227
cheese,wasabi,9
cheese,turnip,74
cheese,ricotta,65
cheese,frisee,26
cheese,bourbon,27
cheese,demi glace,8
cheese,comino,3
cheese,pudding,11
cheese,prune,22
cheese,liquid,6
cheese,patty,22
cheese,nectarine,26
cheese,rhubarb,22
cheese,bocconcini,49
cheese,funghi porcini,14
cheese,pignoli,9
cheese,needle,4
cheese,stem,48
cheese,miso,9
cheese,sumaq,2
cheese,nasturtium,2
cheese,petal,1
cheese,cantaloupe,50
cheese,gum,32
cheese,starch,48
cheese,fructose,1
cheese,sirloin tip,5
cheese,chayote,13
cheese,agar,1
cheese,fig,113
cheese,fruit,24
cheese,ketjap manis,3
cheese,lardon,10
cheese,tempeh,13
cheese,miniature phyllo cup,33
cheese,ajinomoto,2
cheese,vegemite,21
cheese,calvados,7
cheese,parchment paper,21
cheese,soup substitute,1
cheese,papaya,28
cheese,apricot,32
cheese,relish,2
cheese,blossom,6
cheese,amaranth,2
cheese,cookie,37
cheese,galangal,1
cheese,tasso,11
cheese,tzatziki,4
cheese,tangerine,6
cheese,chorizo,3
cheese,bottom,22
cheese,sultana,13
cheese,scape,12
cheese,custard,5
cheese,sweetener,54
cheese,duck,20
cheese,almond,6
cheese,rocket,78
cheese,gluten,7
cheese,pierogi,11
cheese,essence,8
cheese,lovage,6
cheese,plantain,19
cheese,soy protein,4
cheese,swede,8
cheese,pheasant,2
cheese,chinese,3
cheese,trout,18
cheese,vegetarian salami,2
cheese,mirin,7
cheese,za'atar,1
cheese,peri peri,8
cheese,rapini,6
cheese,radiatore,16
cheese,citron,6
cheese,ranch,4
cheese,aioli,12
cheese,blood,10
cheese,guacamole,6
cheese,cucuzza,2
cheese,swordfish,1
cheese,arrowroot,22
cheese,chicory,1
cheese,crepe,4
cheese,rusk,4
cheese,guava,5
cheese,piloncillo cone,1
cheese,sake,9
cheese,edamame,25
cheese,concentrate,3
cheese,alfalfa,2
cheese,hass,69
cheese,stevia,18
cheese,zinfandel,7
cheese,kumara,13
cheese,flower,3
cheese,amchur,5
cheese,yucca root,3
cheese,welsh rarebit,2
cheese,tripe,4
cheese,crayfish,1
cheese,quahog,1
cheese,pepato,1
cheese,vegetarian vegetable soup,2
cheese,joe,1
cheese,jerk,2
cheese,nicoise,12
cheese,blackberrie,1
cheese,kumquat,2
cheese,amaretti,4
cheese,clementine,6
cheese,mocha,1
cheese,nuoc nam,1
cheese,appetizer biscuit,1
cheese,marmalade,5
cheese,kittencal caesar,3
cheese,hing,4
cheese,ruth reichl,1
cheese,pawpaw,2
cheese,armagnac,3
cheese,suet,3
cheese,sazon goya con culantro y achiote,3
cheese,vinaigrette,5
cheese,kasuri methi,2
cheese,dried kasha,3
cheese,piri piri,1
cheese,caponata,1
cheese,phyllo shell,7
cheese,mimi biscuit,1
cheese,stock,8
cheese,bruschetta,7
cheese,bartlett,8
cheese,seitan,4
cheese,di pomodoro,1
cheese,jalapeno ring,1
cheese,bamboo shoot,1
cheese,calabaza,2
cheese,mirliton,1
cheese,jamon serrano,3
cheese,habanero,8
cheese,dressing,2
cheese,angelica,1
cheese,cassava,2
cheese,dog,1
cheese,fleur sel,11
cheese,speck,5
cheese,caciocavallo,2
cheese,nori,6
cheese,coleslaw,1
cheese,salsify,1
cheese,boudoir biscuit,1
cheese,nopalito,1
cheese,jeera,1
cheese,carambola,1
cheese,espresso,5
cheese,summer vegetable,1
cheese,' n,4
cheese,lumpia skin,1
cheese,ziti rigati,1
cheese,vegan parmesan,3
cheese,pastis,1
cheese,marzipan,3
cheese,erythritol,3
cheese,falafel,1
cheese,glace de viande,1
cheese,mizuna,1
cheese,herring,3
cheese,bone dust rub,1
cheese,mirepoix,2
cheese,gee whiz,1
cheese,satsuma,1
cheese,purslane,2
cheese,dolcelatte,1
cheese,smelt,1
cheese,giardiniera,2
cheese,carnita,1
cheese,matzo cracker,1
cheese,quince,1
cheese,treacle,1
cheese,baba,1
cheese,sofrito,1
cheese,sodium citrate,1
cheese,ganache,1
cheese,besan,1
cheese,basic massoni pizza base,5
marsala,mascarpone,10
marsala,style,4
marsala,whip,6
marsala,breast,40
marsala,sage,21
marsala,squash,2
marsala,coffee,11
marsala,bay,11
marsala,paste,15
marsala,rosemary,18
marsala,paprika,13
marsala,nut,22
marsala,parsnip,1
marsala,pork,8
marsala,potato,6
marsala,puree,4
marsala,turkey,1
marsala,polenta,1
marsala,bacon,5
marsala,bean,3
marsala,beef,11
marsala,cumin,4
marsala,ground,34
marsala,chive,8
marsala,white,8
marsala,basil,11
marsala,fillet,4
marsala,ginger,4
marsala,shallot,34
marsala,chutney,1
marsala,curry,2
marsala,pasta,10
marsala,red,6
marsala,prosciutto,17
marsala,tea,5
marsala,spaghetti,3
marsala,cantaloupe,1
marsala,melon,1
marsala,linguine,4
marsala,plum,7
marsala,shrimp,3
marsala,sherry,15
marsala,thyme,22
marsala,beer,1
marsala,herb,1
marsala,demi glace,1
marsala,vermouth,1
marsala,pancetta,4
marsala,cinnamon,4
marsala,mustard,7
marsala,chocolate,13
marsala,arrowroot,1
marsala,brandy,7
marsala,cookie,4
marsala,currant,1
marsala,barley,2
marsala,goose,2
marsala,prune,1
marsala,date,1
marsala,fig,3
marsala,eel,2
marsala,gorgonzola,1
marsala,marjoram,2
marsala,olive,4
marsala,salsa,1
marsala,flake,8
marsala,ladyfinger,7
marsala,salmon,1
marsala,scallion,3
marsala,lamb,1
marsala,molasse,1
marsala,smoke,1
marsala,semolina,1
marsala,caper,6
marsala,oregano,11
marsala,leek,4
marsala,pastry,3
marsala,cognac,4
marsala,morel,1
marsala,navel,1
marsala,amaretti,1
marsala,spice,1
marsala,vinegar,2
marsala,apricot,1
marsala,leaf,11
marsala,spinach,3
marsala,cut,2
